algorithm,comparison_index,local_relative_path,sha256,official_archive_path,official_container_path,match_status,duplicate_count,notes
RDEx,13,data/RDEx/RDEx_D30_F13.txt,3e9bbdc013113a12426dee5daca42a83745efa255aa5228ebece80daf0cd499b,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F13.txt,exact_sha256_match,1,
RDEx,14,data/RDEx/RDEx_D30_F14.txt,928574cc4f6ac428f05a9feee68a0cab1db483a3cf5afdeda32c6539cf6300c5,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F14.txt,exact_sha256_match,1,
RDEx,15,data/RDEx/RDEx_D30_F15.txt,179c051bfbedba99dd93ab85680028849c2cbd7b34167f5b798c7e8508e1c55c,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F15.txt,exact_sha256_match,1,
RDEx,16,data/RDEx/RDEx_D30_F16.txt,efef4e1765ffa9876cdc1523c3fd296855f2bca0b3e1b4187effbe4c640852ec,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F16.txt,exact_sha256_match,1,
RDEx,17,data/RDEx/RDEx_D30_F17.txt,f7b48e19f14b1d3fdd52a8eb3ddb34f0981be2c6f23dfa412b806e1ae37a20dd,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F17.txt,exact_sha256_match,1,
RDEx,18,data/RDEx/RDEx_D30_F18.txt,40e20a2cd444100db03b57a135aab958c8b1977ab45c7a5f558c1647fc7a42ef,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F18.txt,exact_sha256_match,1,
RDEx,19,data/RDEx/RDEx_D30_F19.txt,6b50b15cc10e78c6d8816a8d33185efcfc1495e05cb91577e9c60c61a47dbc5a,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F19.txt,exact_sha256_match,1,
RDEx,20,data/RDEx/RDEx_D30_F20.txt,ad4306914887622230d438a904016193c72a5fdc4b6dc3ac5cdfb7720677d37e,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F20.txt,exact_sha256_match,1,
RDEx,21,data/RDEx/RDEx_D30_F21.txt,6a63a8db525eaebf0d4b5c5b8be388651dd8dabdad91ffb944d70f2ecbd16338,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F21.txt,exact_sha256_match,1,
RDEx,22,data/RDEx/RDEx_D30_F22.txt,4023478b614fafcdeae578d78a14440538bc4e9303f0b0ea14ae3e2b13578c82,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F22.txt,exact_sha256_match,1,
RDEx,23,data/RDEx/RDEx_D30_F23.txt,3ee61dc191c170dec43175e1a9ef2ea8a58f05059bec924ef082d7e31123581d,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F23.txt,exact_sha256_match,1,
RDEx,24,data/RDEx/RDEx_D30_F24.txt,6ab615e64176f04fb4944b15d24c6bd6cd15cf1897a739bb669472267cbf0f9d,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F24.txt,exact_sha256_match,1,
RDEx,25,data/RDEx/RDEx_D30_F25.txt,426474c438ace96a9d5caf5d118f10a48b49c99cafc08c294b459b9bb051e25a,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F25.txt,exact_sha256_match,1,
RDEx,26,data/RDEx/RDEx_D30_F26.txt,124d70619cf5aee9370459b06c0612f5244afb727d5b29594bc003a343165dbf,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F26.txt,exact_sha256_match,1,
RDEx,27,data/RDEx/RDEx_D30_F27.txt,5b92e9d348f99725eb6aaa977f66c0d4fbedde800be4110fbc7a40d58e8d95ea,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F27.txt,exact_sha256_match,1,
RDEx,28,data/RDEx/RDEx_D30_F28.txt,1985c716c6501fae6f2c867ca9538c1c7120d06bf39ba8966e41948f03ed48e8,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F28.txt,exact_sha256_match,1,
RDEx,29,data/RDEx/RDEx_D30_F29.txt,116f1f9711a7d017e279247a7e34c0aeaad1b95285f0a5d591099b8fcf4bacc2,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/RDEx/RDEx_D30_F29.txt,exact_sha256_match,1,
L-SRTDE,1,data/L-SRTDE/L-SRTDE_F1_D30.txt,e55e50cfecfeb9ae858e3846ab6d20ff56812fff6735e55006d85dc480bb5412,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F1_D30.txt,exact_sha256_match,1,
L-SRTDE,2,data/L-SRTDE/L-SRTDE_F2_D30.txt,0df6e2d8b6f610201d1666487e409d5b43d5c06deee0b6c07f4e9e00b2e7a161,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F2_D30.txt,exact_sha256_match,1,
L-SRTDE,3,data/L-SRTDE/L-SRTDE_F3_D30.txt,b5877fee1f3fad993bf7885648b235af7a6c1a5152ab4788155921fcd09a33a2,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F3_D30.txt,exact_sha256_match,1,
L-SRTDE,4,data/L-SRTDE/L-SRTDE_F4_D30.txt,8d2caac2a56a6e2c57b78f275fad60f8d6aefbc26a3be93eb3162ab945dc8399,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F4_D30.txt,exact_sha256_match,1,
L-SRTDE,5,data/L-SRTDE/L-SRTDE_F5_D30.txt,7fc3f3ea6f6b2914c8dfbef66bda7adb0e7195c5a83ef52804e0a740a1ceb0ed,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F5_D30.txt,exact_sha256_match,1,
L-SRTDE,6,data/L-SRTDE/L-SRTDE_F6_D30.txt,7063f749b8db410ec969090807c816695955494365020c406073747d4ca2c55a,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F6_D30.txt,exact_sha256_match,1,
L-SRTDE,7,data/L-SRTDE/L-SRTDE_F7_D30.txt,7b45867b4cc1306b868ca19c50092d55dae83aedfb30e4a526256f0ef3e9f6af,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F7_D30.txt,exact_sha256_match,1,
L-SRTDE,8,data/L-SRTDE/L-SRTDE_F8_D30.txt,f1a41a5e3141ea5176466d8924dc954e2df97fa6bab0bc2f5febc08060825e6f,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F8_D30.txt,exact_sha256_match,1,
L-SRTDE,9,data/L-SRTDE/L-SRTDE_F9_D30.txt,0d755a3f6d2384cde013adbb98a3cad7f4b8997ee64c170e32aade4019839db0,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F9_D30.txt,exact_sha256_match,1,
L-SRTDE,10,data/L-SRTDE/L-SRTDE_F10_D30.txt,c3d7e09a2c7c9edfa161fb04217a9f5df03bcc8a4ca3bf443742eff147bec858,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F10_D30.txt,exact_sha256_match,1,
L-SRTDE,11,data/L-SRTDE/L-SRTDE_F11_D30.txt,284b40d704a5d4d4c722d487505f7c928c8049d28bbe7182871df1ed8c4cb1f3,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F11_D30.txt,exact_sha256_match,1,
L-SRTDE,12,data/L-SRTDE/L-SRTDE_F12_D30.txt,32d7ffd49b1825992625a57baef7ebb86f3a234e2ddedc407590a220dc9fd975,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F12_D30.txt,exact_sha256_match,1,
L-SRTDE,13,data/L-SRTDE/L-SRTDE_F13_D30.txt,5a89fec0456575d8fef732de384dfb842fe2ca78a214f3271f28ac5b0337bdb2,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F13_D30.txt,exact_sha256_match,1,
L-SRTDE,14,data/L-SRTDE/L-SRTDE_F14_D30.txt,5260dc3f062f31a8b3f8aa9591811e7c997fdc36ec2a4767acefda0eec9e8c03,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F14_D30.txt,exact_sha256_match,1,
L-SRTDE,15,data/L-SRTDE/L-SRTDE_F15_D30.txt,40f73865662a7f39f5fa80f8f7000c4f6c0ae4b0d6e839f1db033b0f7bb61973,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F15_D30.txt,exact_sha256_match,1,
L-SRTDE,16,data/L-SRTDE/L-SRTDE_F16_D30.txt,1a833ce0d862729baccfcd0c984eb1b00058c293d098b3485d07588bbe6506cb,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F16_D30.txt,exact_sha256_match,1,
L-SRTDE,17,data/L-SRTDE/L-SRTDE_F17_D30.txt,200bfe6bb1ad96c396585f6a735111e4cae0bb53fd5c232eb6228dc74ed6db14,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F17_D30.txt,exact_sha256_match,1,
L-SRTDE,18,data/L-SRTDE/L-SRTDE_F18_D30.txt,119d60e6238fb12fede488957cd5c29b1c4a1eebf15d689c655ffe5fcb5bcba9,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F18_D30.txt,exact_sha256_match,1,
L-SRTDE,19,data/L-SRTDE/L-SRTDE_F19_D30.txt,bd8d772b33e4dd376ee2d4e5e410c8bab07353ff416e7f96ff10029fcef08a8d,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F19_D30.txt,exact_sha256_match,1,
L-SRTDE,20,data/L-SRTDE/L-SRTDE_F20_D30.txt,32f9a9e5788074ac67d2775ceae0f8f485bf1c400519160b3ebabf32c154782f,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F20_D30.txt,exact_sha256_match,1,
L-SRTDE,21,data/L-SRTDE/L-SRTDE_F21_D30.txt,946076bd069a9d5880b0c768a43d5264a36149da51ca2335bfc37645da153439,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F21_D30.txt,exact_sha256_match,1,
L-SRTDE,22,data/L-SRTDE/L-SRTDE_F22_D30.txt,bdbef99cea14604ec00ca12e7391b2f513f3c17a8649805717989253bac3b297,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F22_D30.txt,exact_sha256_match,1,
L-SRTDE,23,data/L-SRTDE/L-SRTDE_F23_D30.txt,575c57c1afc4754f67332c94faa474055e65238c658f08a3bac9f7d192caaeac,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F23_D30.txt,exact_sha256_match,1,
L-SRTDE,24,data/L-SRTDE/L-SRTDE_F24_D30.txt,a719a2ae0ecb26c03dabe78fd4764e90e863c04171b7d1ae509defabc166fe56,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F24_D30.txt,exact_sha256_match,1,
L-SRTDE,25,data/L-SRTDE/L-SRTDE_F25_D30.txt,da42375f1edf0959b4489d8590cc33212873c2c8a9aca1540c9924c73c98e380,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F25_D30.txt,exact_sha256_match,1,
L-SRTDE,26,data/L-SRTDE/L-SRTDE_F26_D30.txt,39f9eb7d4da386cacb3ebd6d171073fffc0a944a5b9e73a350e3474a9f935261,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F26_D30.txt,exact_sha256_match,1,
L-SRTDE,27,data/L-SRTDE/L-SRTDE_F27_D30.txt,75d8161870243e233eab958a998100f8414279c295f4b0cd1d567534e6d40baa,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F27_D30.txt,exact_sha256_match,1,
L-SRTDE,28,data/L-SRTDE/L-SRTDE_F28_D30.txt,932d29e14bbc505ce97254add41bd7a1cb07fa4000e6b39fe330a500ac26e1a9,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F28_D30.txt,exact_sha256_match,1,
L-SRTDE,29,data/L-SRTDE/L-SRTDE_F29_D30.txt,f7c5966c9c733bd3bfa113d68f76879f9d190a3d852f515cc402758d8d5a8ef2,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/L-SRTDE/L-SRTDE_F29_D30.txt,exact_sha256_match,1,
rcmaes,1,data/rcmaes/cec_pap488_F1_Min_EV.txt,6ed1df558d31ae3931116f18ad5a1b5735a23410cc84c9026241cf84ba708bb3,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F1_Min_EV.txt,exact_sha256_match,2,
rcmaes,2,data/rcmaes/cec_pap488_F2_Min_EV.txt,ca41e2ac0a1a0f6bb5c25f9b422f1dae440d3e09739563d90c5b6acd17a45018,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F2_Min_EV.txt,exact_sha256_match,2,
rcmaes,3,data/rcmaes/cec_pap488_F3_Min_EV.txt,b0a68aa11916ddaca1ed00b80a9c031c60923ac604ed63fc54216a5392b1a9af,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F3_Min_EV.txt,exact_sha256_match,2,
rcmaes,4,data/rcmaes/cec_pap488_F4_Min_EV.txt,1fc8faa58f120aa7bfcc02dca3885a84e675a3a2b15d6a19e12e23629b467a51,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F4_Min_EV.txt,exact_sha256_match,2,
rcmaes,5,data/rcmaes/cec_pap488_F5_Min_EV.txt,2c5272ac097a0ab41bd94acb5e0111017dd9e1870494f3653e589302038fcb5f,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F5_Min_EV.txt,exact_sha256_match,2,
rcmaes,6,data/rcmaes/cec_pap488_F6_Min_EV.txt,4b824e94e3f4ca7dde4926bc72f8d071a96ae628220ed24705d769e4f5cb5435,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F6_Min_EV.txt,exact_sha256_match,2,
rcmaes,7,data/rcmaes/cec_pap488_F7_Min_EV.txt,5801fcb4245575374607ad60c81d87e3bcbe9458c59fd6abb02ad8ce7d6c8c53,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F7_Min_EV.txt,exact_sha256_match,2,
rcmaes,8,data/rcmaes/cec_pap488_F8_Min_EV.txt,6abd653c8bcfa1ec8e9d1a7ee3f93f855cfaa07ad4e11e5ec43fd43800a79d52,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F8_Min_EV.txt,exact_sha256_match,2,
rcmaes,9,data/rcmaes/cec_pap488_F9_Min_EV.txt,b1dc61384fdf2e81496f59e4ac9f19e179bfe5a2b8210bb990ea3f943d403426,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F9_Min_EV.txt,exact_sha256_match,2,
rcmaes,10,data/rcmaes/cec_pap488_F10_Min_EV.txt,c3979d95408f781dfcac3d536d8d1e72deb10668595cc4944def9de5cd498cc5,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F10_Min_EV.txt,exact_sha256_match,2,
rcmaes,11,data/rcmaes/cec_pap488_F11_Min_EV.txt,526f09d2ac0dde167b344a2bafa7f14757ca5b526e27f656cc9e6f6928c125f0,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F11_Min_EV.txt,exact_sha256_match,2,
rcmaes,12,data/rcmaes/cec_pap488_F12_Min_EV.txt,d1600d24633f25286293c71aea0a67f27bd4af27c5164a2172281a91a8359baf,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F12_Min_EV.txt,exact_sha256_match,2,
rcmaes,13,data/rcmaes/cec_pap488_F13_Min_EV.txt,7e3da148c063d12e006171b7a8c6cca5843439e84d97e9bf5425b383c3ad6220,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F13_Min_EV.txt,exact_sha256_match,2,
rcmaes,14,data/rcmaes/cec_pap488_F14_Min_EV.txt,86f3c5ac48397a2be1daedef048ddfceac3c8dfb54ebba7b009f1ec27c799517,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F14_Min_EV.txt,exact_sha256_match,2,
rcmaes,15,data/rcmaes/cec_pap488_F15_Min_EV.txt,d16bf2b34ad47382caaa1744b458d33a0ebacf171f9f3d206c77a4de14471fc0,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F15_Min_EV.txt,exact_sha256_match,2,
rcmaes,16,data/rcmaes/cec_pap488_F16_Min_EV.txt,591423c81c873942513fb645c40c03aa8a4b6c31c2d898ae6b45b0c9b07e9c65,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F16_Min_EV.txt,exact_sha256_match,2,
rcmaes,17,data/rcmaes/cec_pap488_F17_Min_EV.txt,457ab0a0679f777a561654ddd166d018a3d34057462384fe3d495629634c07cf,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F17_Min_EV.txt,exact_sha256_match,2,
rcmaes,18,data/rcmaes/cec_pap488_F18_Min_EV.txt,b1c8492e041bb12741a710e9075c087f6eb3eee352e2a720e3715940e383cc55,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F18_Min_EV.txt,exact_sha256_match,2,
rcmaes,19,data/rcmaes/cec_pap488_F19_Min_EV.txt,ff73d5e6c63686a09f6cf0b1ca491b7a710eeeb322928cb94e620a9ac2f8c620,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F19_Min_EV.txt,exact_sha256_match,2,
rcmaes,20,data/rcmaes/cec_pap488_F20_Min_EV.txt,7c6b0c545e4b1b13999d63986c1d385a53770dd14b50f022a8df62cad70c0a45,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F20_Min_EV.txt,exact_sha256_match,2,
rcmaes,21,data/rcmaes/cec_pap488_F21_Min_EV.txt,9ce9dbfb2b4fa485616c67c685a90ea08838bd1cce90c558559877c5419a540e,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F21_Min_EV.txt,exact_sha256_match,2,
rcmaes,22,data/rcmaes/cec_pap488_F22_Min_EV.txt,f38faf35e5200c17de72397a22e8308213ecb3fcb83369fb28ae888adbc5b91f,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F22_Min_EV.txt,exact_sha256_match,2,
